,Date,bitcoin,ethereum,tether,ripple,binancecoin,solana,usd-coin,dogecoin,cardano,staked-ether,tron,wrapped-bitcoin,hedera-hashgraph,stellar,chainlink,wrapped-steth,litecoin,avalanche-2,leo-token,sui,the-open-network,shiba-inu,usds,mantra-dao,polkadot,hyperliquid,weth,bitcoin-cash,ethena-usde,bitget-token,wrapped-eeth,uniswap,monero,near,whitebit,aptos,dai,ondo-finance,pepe,internet-computer,susds,aave,ethereum-classic,bittensor,okb,gatechain-token,official-trump,mantle,coinbase-wrapped-btc,polygon-ecosystem-token,vechain,sonic-3,celestia,algorand,tokenize-xchange,filecoin,kaspa,first-digital-usd,crypto-com-chain,jupiter-exchange-solana,cosmos,render-token,arbitrum,lombard-staked-btc,fasttoken,optimism,fetch-ai,kucoin-shares,maker,story-2,binance-peg-weth,quant-network,injective-protocol,solv-btc,kelp-dao-restaked-eth,xdce-crowd-sale,ethena,immutable-x,blockstack,worldcoin-wld,theta-token,sei-network,nexo,the-graph,lido-dao,rocket-pool-eth,usual-usd,movement,bonk,dexe,binance-staked-sol,flare-networks,mantle-staked-ether,berachain-bera,solv-protocol-solvbtc-bbn,jasmycoin,eos,gala,telcoin,tezos
29,2015-04-04,3551247974.375,,251600.0,282326864.441776,,,,12459645.677992746,,,,,,11535942.086284095,,,63592253.25143494,,,,,,,,,,,,,,,,6057634.385618589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2015-04-05,3641795729.9099984,,251600.0,278105200.970779,,,,12372449.97882108,,,,,,11112875.81863784,,,64360709.33560182,,,,,,,,,,,,,,,,6232768.540435975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2015-04-06,3582471422.0625,,251600.0,280422816.39906555,,,,12171918.34045562,,,,,,10960883.14069319,,,63634817.52401304,,,,,,,,,,,,,,,,5594209.612769607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2015-04-07,3551882233.75,,251600.0,289232142.5257182,,,,11945548.688303908,,,,,,10957978.150951216,,,63351839.892584495,,,,,,,,,,,,,,,,5554421.197184087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2015-04-08,3427768044.885,,251600.0,293224695.6406237,,,,11494392.504596837,,,,,,12905909.286089985,,,61736926.01431601,,,,,,,,,,,,,,,,5345506.358885949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2015-04-09,3413570471.5539427,,251600.0,283560530.7044646,,,,11392924.914903328,,,,,,12737072.292556887,,,60073502.01438226,,,,,,,,,,,,,,,,5415726.050560305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2015-04-10,3292518276.0975,,251600.0,269395739.1258977,,,,11108341.993756434,,,,,,12533964.63998402,,,57612579.64189957,,,,,,,,,,,,,,,,5706538.758524306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2015-04-11,3319540687.6575,,251600.0,267648051.016108,,,,11270668.171436995,,,,,,12492241.001540814,,,55334719.24760845,,,,,,,,,,,,,,,,5914378.406192407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2015-04-12,3309551885.795,,251600.0,274223910.6920947,,,,11126641.840676866,,,,,,12812423.511599254,,,55904693.42496514,,,,,,,,,,,,,,,,5716843.524406471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2015-04-13,3146530899.9,,251600.0,262556376.77077368,,,,10572994.90554381,,,,,,13038956.851674294,,,52472340.46667761,,,,,,,,,,,,,,,,4956090.401188222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2015-04-14,3063792222.9375,,251600.0,259619218.59819257,,,,10120125.448732223,,,,,,9450414.60191427,,,52474290.26117749,,,,,,,,,,,,,,,,4711563.818135209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2015-04-15,3134965194.7125,,251600.0,252103635.0522756,,,,10429463.011665594,,,,,,12754739.434231078,,,52651850.92655497,,,,,,,,,,,,,,,,4869005.694570222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2015-04-16,3205775569.775,,251600.0,256879071.93314448,,,,10737647.29976804,,,,,,6492660.111335208,,,53949877.85560037,,,,,,,,,,,,,,,,4924811.24533483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2015-04-17,3127985665.9882746,,251600.0,256868602.1865945,,,,10599570.456995614,,,,,,10739590.609503817,,,54084906.50213897,,,,,,,,,,,,,,,,4753952.966386918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2015-04-18,3136367731.6949987,,251600.0,250837686.9147055,,,,10439627.844013762,,,,,,13356525.088789191,,,53880917.35655309,,,,,,,,,,,,,,,,5009789.977093012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2015-04-19,3133241391.63,,251600.0,247698001.7745728,,,,10508777.041978706,,,,,,12990245.648646709,,,53394113.58916362,,,,,,,,,,,,,,,,4818345.355596827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2015-04-20,3157115506.425,,251600.0,253141762.36150447,,,,10195954.857471164,,,,,,13047167.911009626,,,53858966.37575162,,,,,,,,,,,,,,,,4935816.994775039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2015-04-21,3304071908.9550014,,251600.0,253758961.8872989,,,,10851266.990020324,,,,,,13294478.72967543,,,54843511.69961277,,,,,,,,,,,,,,,,4642450.067164185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2015-04-22,3292205018.715,,251600.0,256277248.2565056,,,,10879105.187150028,,,,,,13018054.767274642,,,55800963.38788012,,,,,,,,,,,,,,,,4217116.321305533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2015-04-23,3312571610.275,,251600.0,255912772.1540684,,,,10806295.485074228,,,,,,13154505.46338008,,,55912445.97715256,,,,,,,,,,,,,,,,4399455.275091041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2015-04-24,3254290910.1525,,251600.0,257825840.7576974,,,,10335151.325405762,,,,,,13065615.0552409,,,54660820.85583746,,,,,,,,,,,,,,,,4206616.09542877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2015-04-25,3184369639.96,,251600.0,257598652.92649183,,,,10248726.455862328,,,,,,12769082.106199645,,,53780656.67529527,,,,,,,,,,,,,,,,4122593.302086134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2015-04-26,3080176877.25,,251600.0,246265823.9089196,,,,9821480.655130183,,,,,,12629821.322400017,,,51124091.58663221,,,,,,,,,,,,,,,,4067180.151813138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2015-04-27,3222813920.04,,251600.0,247561734.81113183,,,,10351703.797983645,,,,,,12982438.98362425,,,53549818.17481396,,,,,,,,,,,,,,,,4209178.394485964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2015-04-28,3182408229.6824985,,251600.0,242870912.4387805,,,,9784772.80107071,,,,,,12637855.904080063,,,52734236.39560297,,,,,,,,,,,,,,,,3531963.5065073166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2015-04-29,3188139664.71,,251600.0,250556279.73993653,,,,9773543.853623489,,,,,,12415189.140807962,,,53081042.02642464,,,,,,,,,,,,,,,,3687106.990026557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2015-04-30,3333116826.64,,251600.0,256139195.12071264,,,,10192849.694294885,,,,,,13394857.247841744,,,55819619.684199065,,,,,,,,,,,,,,,,3725354.243088444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2015-05-01,3284896594.1999984,,251600.0,256125029.6895908,,,,9827740.647975303,,,,,,12691822.970856702,,,54583268.24177028,,,,,,,,,,,,,,,,3691007.2304903073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2015-05-02,3319854338.695,,251600.0,257189683.58407247,,,,9708918.079558987,,,,,,13043451.255291846,,,55086214.86913855,,,,,,,,,,,,,,,,3696761.125116372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2015-05-03,3387421698.4,,251600.0,256463474.51551688,,,,9009657.107141364,,,,,,12899786.280281074,,,55359672.215187885,,,,,,,,,,,,,,,,3697053.3024962097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2015-05-04,3375292445.5799985,,251600.0,255824867.45247644,,,,9007125.459945546,,,,,,12769992.518875845,,,54642506.22593724,,,,,,,,,,,,,,,,3495983.3270276063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2015-05-05,3334246892.1125016,,251600.0,252483823.63603988,,,,8788832.46521041,,,,,,12751105.441762969,,,54600716.29122413,,,,,,,,,,,,,,,,3440505.1347700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2015-05-06,3246886599.4,,251600.0,249313724.62940443,,,,8628938.461073738,,,,,,12308522.74125334,,,53928958.56565237,,,,,,,,,,,,,,,,3427423.201055021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2015-05-07,3346205371.2500014,,251600.0,240077735.63587743,,,,8832717.245114181,,,,,,12864419.979193669,,,56276887.86358906,,,,,,,,,,,,,,,,3513320.076421249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2015-05-08,3442447010.25,,251600.0,240527954.4870508,,,,9109969.032349484,,,,,,14038827.56025873,,,57130355.05295208,,,,,,,,,,,,,,,,3613671.453008431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2015-05-09,3412425891.825,,251600.0,241273063.05518705,,,,9139273.205354633,,,,,,13085768.064742692,,,56108852.030066445,,,,,,,,,,,,,,,,3844843.6881834553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2015-05-10,3384490103.1,,251600.0,235114165.72285563,,,,9038933.76431564,,,,,,12779847.018660072,,,55588419.07166329,,,,,,,,,,,,,,,,4192719.626897838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2015-05-11,3416925739.45,,251600.0,234844043.83817783,,,,9034125.904647715,,,,,,13057913.397623686,,,55646744.42151612,,,,,,,,,,,,,,,,3804098.646471513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2015-05-12,3412239398.9250016,,251600.0,230163173.47900444,,,,10933175.859235656,,,,,,13473865.213328566,,,55889978.880267575,,,,,,,,,,,,,,,,3570412.804519235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2015-05-13,3326910420.225,,251600.0,219592520.972918,,,,11418890.953569924,,,,,,13233113.506084137,,,56244787.00116086,,,,,,,,,,,,,,,,3450578.395454703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2015-05-14,3344213288.0,,251600.0,210714098.67257413,,,,11308198.753419314,,,,,,13042483.58972591,,,56065383.85689376,,,,,,,,,,,,,,,,3743044.652224333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2015-05-15,3348265270.1,,251600.0,212461067.3311169,,,,11930212.867518682,,,,,,12808524.84049888,,,56296058.302733175,,,,,,,,,,,,,,,,3974351.9452867527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2015-05-16,3333957591.325,,251600.0,210118100.5005639,,,,11536784.84718621,,,,,,12409878.924951008,,,56007232.35287402,,,,,,,,,,,,,,,,4478769.026728859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2015-05-17,3335463662.775,,251600.0,201740385.33414832,,,,11392465.380714318,,,,,,12435975.334287504,,,56304020.53599704,,,,,,,,,,,,,,,,4172166.675934791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2015-05-18,3284474808.525,,251600.0,183080908.39650664,,,,11449976.259611426,,,,,,12079517.679262014,,,55868539.75386575,,,,,,,,,,,,,,,,3976519.384554897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2015-05-19,3276971294.950001,,451600.0,208495716.98236537,,,,11839813.748914214,,,,,,12754090.00792596,,,56211603.98194163,,,,,,,,,,,,,,,,3825263.3138786936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2015-05-20,3306688656.0,,451600.0,211463067.6964682,,,,13150221.689808184,,,,,,13082084.80962703,,,56477967.60197404,,,,,,,,,,,,,,,,3859205.745471604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2015-05-21,3326079679.1249986,,451600.0,209290737.0340544,,,,13166821.382567966,,,,,,13507721.584593313,,,57251686.49985774,,,,,,,,,,,,,,,,3416428.697182886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2015-05-22,3419033119.26,,451600.0,210272248.63621083,,,,13961418.297024824,,,,,,14388202.079293571,,,71892013.80085729,,,,,,,,,,,,,,,,3628289.81022787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2015-05-23,3392690898.43522,,451600.0,215929079.80756143,,,,13800130.078903006,,,,,,14702856.438816866,,,71413294.85832486,,,,,,,,,,,,,,,,3662091.305773749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2015-05-24,3424926508.0275016,,451600.0,217035577.89191103,,,,14155938.737656465,,,,,,14956554.477995357,,,71695033.11948816,,,,,,,,,,,,,,,,3748833.229938636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2015-05-25,3371792792.55,,451600.0,220469369.1622466,,,,14045221.292170975,,,,,,15295843.2558565,,,70640665.65848081,,,,,,,,,,,,,,,,3645450.313908951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2015-05-26,3373426620.6825,,451600.0,216357428.1793444,,,,15953296.030614108,,,,,,15404370.278125657,,,71275159.20760258,,,,,,,,,,,,,,,,3498986.736735421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
